Deal ID,Deal Name,Deal Stage,Pipeline,Amount,Close Date,Create Date,Deal Owner,Deal Type,Closed Lost Reason,Associated Company Domain,Associated Contact Email
DEAL-b4f0f4a3-dd5a-449d-bbc8-1a825c171a36,Dennis-Reyes - New Business Opportunity,Decision Maker Bought-In,Sales Pipeline,246291.94,2025-07-12,2024-09-21,jim.halpert@example.com,Existing Business,,reese.com,vjenkins@example.org
DEAL-08a2ee27-f966-4489-8a47-d6d9a1fbe901,Marks Ltd - Existing Business Opportunity,Decision Maker Bought-In,Sales Pipeline,155169.23,2025-06-25,2023-02-14,angela.martin@example.com,Existing Business,,kennedy-gordon.info,pwolfe@example.com
DEAL-0a86c2a4-43ed-4028-8e4c-81adbd857ef1,Butler-Wallace - Existing Business Opportunity,Contract Sent,Renewals Pipeline,117467.62,2025-09-09,2023-11-16,dwight.schrute@example.com,New Business,,hamilton.com,lisalawson@example.org
DEAL-3ec88f36-29f6-4917-ae21-c9deebb3dc7d,Ruiz PLC - New Business Opportunity,Closed Won,Renewals Pipeline,222526.99,2025-01-11,2024-07-28,michael.scott@example.com,New Business,,barnett.com,brian99@example.org
DEAL-64a33d70-9a0b-4a20-84f8-757eec2a3378,"Wyatt, Weaver and Foster - Existing Business Opportunity",Presentation Scheduled,Sales Pipeline,111103.25,2025-05-24,2024-01-29,pam.beesly@example.com,New Business,,rodgers.com,melissa59@example.com
DEAL-84736df1-314c-4f8e-bc9d-6431f23f2ab7,Martinez Ltd - Existing Business Opportunity,Presentation Scheduled,Renewals Pipeline,114203.28,2025-05-31,2023-12-20,jim.halpert@example.com,Existing Business,,cantu.com,christinerichardson@example.org
DEAL-6caba18d-86e6-4780-b042-e1821ed9ff33,Lewis-Shelton - Existing Business Opportunity,Contract Sent,Renewals Pipeline,153412.94,2025-07-12,2023-11-14,angela.martin@example.com,New Business,,warren-wright.net,roserachel@example.net
DEAL-e67b2956-eb7e-41f7-bbf0-c05bfecb9803,Richardson Inc - New Business Opportunity,Decision Maker Bought-In,Renewals Pipeline,164512.52,2025-08-15,2023-05-15,dwight.schrute@example.com,Existing Business,,griffin-thomas.com,jasmine22@example.com
DEAL-45bf14d6-6ac3-48bc-af2f-082317d9ed29,Roberson PLC - New Business Opportunity,Contract Sent,Sales Pipeline,125430.98,2025-05-16,2024-05-27,michael.scott@example.com,Existing Business,,simmons-cook.com,harrisdavid@example.net
DEAL-742b0bce-e35a-4e4c-8cd5-4f333fe267d6,Dean-Mcneil - New Business Opportunity,Closed Won,Sales Pipeline,106442.27,2024-03-27,2023-05-11,pam.beesly@example.com,New Business,,lee-gray.com,davidzimmerman@example.com
DEAL-09776106-e0ec-440a-863c-012933ce154b,"Jackson, Harris and Hill - Existing Business Opportunity",Closed Won,Renewals Pipeline,90502.83,2025-05-01,2025-03-24,jim.halpert@example.com,New Business,,sanders.com,omorse@example.net
DEAL-b4973475-204b-41e1-a593-ae6c2ca3fdca,Kirby Ltd - Existing Business Opportunity,Closed Won,Sales Pipeline,80603.9,2024-03-18,2023-06-25,angela.martin@example.com,New Business,,lewis-jones.com,josephwilson@example.org
DEAL-13688b09-756c-4136-a670-488436141906,"Jordan, Richardson and Schroeder - Existing Business Opportunity",Closed Won,Sales Pipeline,58639.76,2024-12-13,2024-04-07,dwight.schrute@example.com,New Business,,lucas-welch.com,meltonmatthew@example.net
DEAL-25541f94-b777-4b95-9e0f-877d184495d8,Kirby Ltd - New Business Opportunity,Contract Sent,Sales Pipeline,98820.19,2025-07-07,2024-08-18,michael.scott@example.com,New Business,,lewis-jones.com,christopher85@example.org
DEAL-37ac9287-a09b-4d6b-9a77-d1310d348e68,Roberson PLC - Existing Business Opportunity,Contract Sent,Sales Pipeline,220983.9,2025-08-06,2024-02-24,pam.beesly@example.com,Existing Business,,simmons-cook.com,thomasvalerie@example.org
DEAL-20e6212a-3285-4984-a678-aba8b7590320,Hall-Richmond - New Business Opportunity,Closed Won,Renewals Pipeline,128771.74,2024-04-26,2024-04-10,jim.halpert@example.com,Existing Business,,johnson.net,holmesjaime@example.net
DEAL-04be7941-874e-4cfd-a09c-07572dbd85bf,"Mcguire, Pratt and Williams - Existing Business Opportunity",Qualified to Buy,Renewals Pipeline,221543.2,2025-08-12,2025-01-09,angela.martin@example.com,New Business,,avila.com,hallheather@example.com
DEAL-29f4107c-9447-4b02-b2d4-92db2c4ea8cf,King-Payne - Existing Business Opportunity,Closed Won,Sales Pipeline,103362.79,2024-10-02,2024-04-24,dwight.schrute@example.com,New Business,,luna.com,thomasdanielle@example.net
DEAL-45fc9dd1-74e0-4dda-9c29-3c6b6b6aea39,"Lopez, Flores and Simpson - Existing Business Opportunity",Appointment Scheduled,Sales Pipeline,229603.91,2025-06-07,2024-12-03,michael.scott@example.com,New Business,,morrison.com,arivera@example.net
DEAL-2d9a655f-fb55-4d80-9383-6023c47426ba,Little-Gregory - New Business Opportunity,Decision Maker Bought-In,Sales Pipeline,216606.99,2025-10-21,2023-03-08,pam.beesly@example.com,Existing Business,,grimes.biz,tyler55@example.org
DEAL-a7efcc19-af8b-43d5-a902-a5d09fd9acac,Kirby Ltd - Existing Business Opportunity,Appointment Scheduled,Renewals Pipeline,133066.84,2025-08-21,2025-04-26,jim.halpert@example.com,New Business,,lewis-jones.com,gperez@example.org
DEAL-b309be44-6f97-4bcf-915b-a13eeee4422d,"Taylor, Gray and Henderson - New Business Opportunity",Closed Won,Renewals Pipeline,213151.97,2025-04-03,2024-07-11,angela.martin@example.com,Existing Business,,freeman.net,vhumphrey@example.net
DEAL-ce9f06f6-96b5-4664-b486-1fff0279eab7,Richardson-Bullock - New Business Opportunity,Contract Sent,Sales Pipeline,173327.06,2025-08-30,2024-06-09,dwight.schrute@example.com,New Business,,gaines.com,mevans@example.com
DEAL-e4d4762a-b728-44bd-b70e-9113faad39f5,Atkins-Lambert - Existing Business Opportunity,Qualified to Buy,Sales Pipeline,40324.53,2025-07-30,2023-10-28,michael.scott@example.com,Existing Business,,hudson-ward.biz,nathan72@example.com
DEAL-d335a09c-01d1-4082-bf12-7dbe710a3096,"Trujillo, Alvarez and Scott - Existing Business Opportunity",Closed Won,Renewals Pipeline,204173.03,2025-03-31,2023-04-17,pam.beesly@example.com,Existing Business,,moore.net,tranjared@example.net
DEAL-f3ee829f-cdd0-4ee8-afb3-f439d06e5f9b,"Franklin, Humphrey and Alexander - New Business Opportunity",Presentation Scheduled,Renewals Pipeline,93416.57,2025-10-01,2023-10-31,jim.halpert@example.com,New Business,,morris-thompson.com,mmiller@example.org
DEAL-2386f22e-0ccf-4134-b487-1006c531119d,Ruiz PLC - Existing Business Opportunity,Closed Lost,Sales Pipeline,214860.93,2025-02-23,2025-01-12,angela.martin@example.com,New Business,Product Fit,barnett.com,hallseth@example.org
DEAL-bac155e5-3cc3-4b5a-b6eb-42093ff40b9c,Hall-Richmond - Existing Business Opportunity,Closed Won,Sales Pipeline,145829.99,2024-08-02,2023-01-03,dwight.schrute@example.com,Existing Business,,johnson.net,holmesjaime@example.net
DEAL-1a21aef3-cac4-41f3-8860-1fcc0b08635f,Dean-Mcneil - Existing Business Opportunity,Contract Sent,Renewals Pipeline,171945.13,2025-09-22,2024-02-16,michael.scott@example.com,New Business,,lee-gray.com,carrie98@example.org
DEAL-3170ed14-8337-4f20-9012-4bbfc35633f0,"Castro, Patterson and Green - New Business Opportunity",Presentation Scheduled,Sales Pipeline,133551.5,2025-10-16,2023-08-07,pam.beesly@example.com,Existing Business,,english.com,jessicareyes@example.org
DEAL-ba8fe67f-0bfe-4d1f-ad66-dcb368491572,Valentine Group - Existing Business Opportunity,Closed Lost,Sales Pipeline,155809.23,2025-03-12,2024-12-15,jim.halpert@example.com,Existing Business,,davis.net,mallorybradley@example.com
DEAL-2ef7aa44-6a64-4ef5-8463-c48bb8e72c2f,Russo Ltd - New Business Opportunity,Qualified to Buy,Sales Pipeline,77082.99,2025-05-18,2023-07-27,angela.martin@example.com,New Business,,weber.com,wadams@example.net
DEAL-972af21e-f4fe-4c9c-8b00-5b9a01028a02,"Bradley, Wang and Clark - Existing Business Opportunity",Presentation Scheduled,Sales Pipeline,134066.49,2025-09-25,2024-07-23,dwight.schrute@example.com,Existing Business,,flores.info,kathydavis@example.com
DEAL-50c06046-865d-4a63-a8fc-95794b9785d6,Walker-Nguyen - Existing Business Opportunity,Appointment Scheduled,Renewals Pipeline,3165.8,2025-07-20,2024-04-27,michael.scott@example.com,New Business,,bradley-bowman.net,tammyperez@example.org
DEAL-1a704a9b-eef6-4c48-aa31-2bf7feb4e8c5,"Bailey, Walters and Lewis - Existing Business Opportunity",Presentation Scheduled,Sales Pipeline,8211.06,2025-10-28,2023-03-05,pam.beesly@example.com,New Business,,barker.com,vortiz@example.com
DEAL-24f609de-b575-4957-b4a6-d62ec3c4e488,"Smith, Brown and Mendoza - New Business Opportunity",Qualified to Buy,Sales Pipeline,155717.89,2025-07-27,2024-04-23,jim.halpert@example.com,Existing Business,,howell.org,oliviathomas@example.com
DEAL-5277249e-d452-4a12-866c-094986914afe,Mccormick Group - Existing Business Opportunity,Closed Won,Renewals Pipeline,171026.11,2024-08-25,2024-01-12,angela.martin@example.com,Existing Business,,turner.com,arthur37@example.net
DEAL-64e290dd-0b7d-480d-83c5-bdf476a343b6,Gonzalez-Dalton - New Business Opportunity,Decision Maker Bought-In,Sales Pipeline,164212.39,2025-07-02,2023-04-20,dwight.schrute@example.com,New Business,,george.com,sydney50@example.com
DEAL-8f9f43f7-51b6-4d13-86b1-0caa1dcfb83b,"Williams, Miller and Greene - Existing Business Opportunity",Closed Won,Renewals Pipeline,183192.62,2023-08-15,2023-06-17,michael.scott@example.com,New Business,,evans-brown.info,zwalker@example.org
DEAL-4b361f81-4371-4710-95a3-c48c83c1a358,Chase-Snyder - New Business Opportunity,Closed Lost,Renewals Pipeline,215393.94,2025-04-06,2024-11-21,pam.beesly@example.com,Existing Business,Price,hubbard.com,brandonmack@example.org
DEAL-05b07df2-861f-4f3e-9fd3-d6e80a5323bd,"Watkins, Lutz and Horn - Existing Business Opportunity",Contract Sent,Renewals Pipeline,79904.25,2025-07-29,2023-12-08,jim.halpert@example.com,Existing Business,,cross.com,jonathanelliott@example.com
DEAL-c6775a8b-5b30-41b8-a498-8fbe8f6aba41,"Watkins, Jones and Snyder - Existing Business Opportunity",Closed Lost,Renewals Pipeline,79229.89,2024-06-14,2023-09-06,angela.martin@example.com,New Business,,garcia-brown.com,rknight@example.com
DEAL-865adb21-971c-4caa-978e-fddf9d21aae4,Fuentes LLC - New Business Opportunity,Appointment Scheduled,Renewals Pipeline,34575.93,2025-07-05,2024-09-18,dwight.schrute@example.com,Existing Business,,alexander.com,xmartinez@example.net
DEAL-d5cd1557-6796-4aa5-90bb-2a41d78c3b6b,"Ramirez, Greene and Owens - New Business Opportunity",Appointment Scheduled,Sales Pipeline,106247.13,2025-08-02,2024-04-07,michael.scott@example.com,New Business,,elliott-gray.com,jennifermurphy@example.net
DEAL-7b5d683c-01f9-4d82-9120-7aeefc2a5c0c,Jones-Richardson - Existing Business Opportunity,Presentation Scheduled,Renewals Pipeline,1315.7,2025-09-28,2023-02-13,pam.beesly@example.com,New Business,,garcia.org,jjames@example.org
DEAL-da08e9df-056d-4fc2-93e4-669a9b2f7fd7,Simmons Group - Existing Business Opportunity,Decision Maker Bought-In,Renewals Pipeline,143712.01,2025-05-21,2024-08-04,jim.halpert@example.com,Existing Business,,tran-bird.com,ellisonsarah@example.net
DEAL-abff4d7c-ad6c-43cf-a09a-b2907a7f08b3,King PLC - Existing Business Opportunity,Closed Won,Sales Pipeline,54433.34,2025-02-11,2024-01-14,angela.martin@example.com,New Business,,humphrey-brooks.net,roachethan@example.net
DEAL-321d6eb7-2e41-43de-9e01-30b27941863e,Garcia-Garcia - Existing Business Opportunity,Closed Lost,Renewals Pipeline,189348.83,2025-04-02,2023-03-20,dwight.schrute@example.com,Existing Business,Timing,alvarez.org,pcallahan@example.org
DEAL-338e8231-2fe3-4550-a5d7-f821310407ff,Ray-Martin - Existing Business Opportunity,Qualified to Buy,Renewals Pipeline,230955.34,2025-05-21,2024-11-13,michael.scott@example.com,New Business,,clarke.org,ccharles@example.org
DEAL-3101d36d-1fe9-4c23-a003-130943556783,"Olson, Pearson and Martinez - Existing Business Opportunity",Contract Sent,Renewals Pipeline,206581.44,2025-08-25,2023-01-07,pam.beesly@example.com,Existing Business,,young.net,tyler45@example.org
DEAL-8f6c3e9a-6f81-43d3-90f6-f65fe842f145,Adams-Thomas - Existing Business Opportunity,Closed Lost,Renewals Pipeline,178530.71,2024-12-15,2024-10-07,jim.halpert@example.com,Existing Business,Price,wright.com,tmiller@example.com
DEAL-45c73b03-8f7a-43ff-8ca4-968b07f59e27,"Kennedy, Lee and Kane - New Business Opportunity",Contract Sent,Sales Pipeline,12313.09,2025-07-10,2023-03-12,angela.martin@example.com,Existing Business,,petersen-scott.com,kayla25@example.org
DEAL-b74a0701-67d8-461b-8bfe-907a96f3dc5f,Mills Inc - Existing Business Opportunity,Appointment Scheduled,Sales Pipeline,79019.19,2025-09-27,2023-11-12,dwight.schrute@example.com,Existing Business,,perkins-davis.net,andrew27@example.net
DEAL-797535cc-b2df-4f76-b372-4ead08cbdcb1,Washington-Patton - Existing Business Opportunity,Presentation Scheduled,Sales Pipeline,138395.04,2025-05-05,2024-08-14,michael.scott@example.com,New Business,,horne-chavez.com,kwarren@example.net
DEAL-2d09f767-4f6b-471a-8c0a-6807d7492afe,"Klein, Ford and Oliver - New Business Opportunity",Contract Sent,Renewals Pipeline,162767.23,2025-09-20,2023-03-16,pam.beesly@example.com,Existing Business,,miller-benitez.com,jonathanvazquez@example.com
DEAL-79f30b1a-89a5-479b-acd4-95ff892e73eb,Vasquez-Robinson - Existing Business Opportunity,Decision Maker Bought-In,Sales Pipeline,119486.53,2025-09-15,2023-01-15,jim.halpert@example.com,New Business,,brady-harris.info,derekanderson@example.org
DEAL-18987d3d-0534-4e7b-9795-28829975ad6f,Martinez Ltd - Existing Business Opportunity,Decision Maker Bought-In,Sales Pipeline,33844.95,2025-09-21,2023-07-28,angela.martin@example.com,New Business,,cantu.com,catherinesingh@example.net
